song_id,song_artist,song_title,cluster
7aVel1yyCcloBXQa7BqvlA,"Danny Jonokuchi, Jon Beshay, Robert Edwards",Ping Pong,8
0uKRZ3PkWqVvAJLa75KIXK,SUN ATLAS,12TH DIMENSION CARAVAN,4
2zr0zJNR77WDqDM4ev8ndM,"Hania Derej Quintet, Hania Derej",Busy Day,4
6ipsnH3vLzLhRDJXKrp9j1,Milan93,Green Over Green,3
54WxmHt1Y5bUJDpsLUQAHa,Malcolm Jiyane Tree-O,South African Jam,0
0tR48664h2XserXZXARvf7,Il Mago Del Gelato,Pandora,8
4JqTYxZpWO7l6U4NxpJ8Zi,oreglo,peck - radio edit,8
4HUfkOgHB7gt9FVe87B1mg,"Dolphin Hyperspace, Nicole McCabe, Logan Kane",Caterpillar Dance,9
6cyoqa6hcmBDaHeqSXYieB,"Nikitch, Alexis Moutzouris",Sans Titres,5
3n1nN2sx8b4fyrloyKHJVl,"Nick Marks, Andrew Gould, Dave Levy, Bob Lanzetti, Doron Lev",Touché Hombre,8
1HxY3Z3vFws3fTsiOW1utQ,Emile Londonien,Nymphea,3
79DPA13wwNZJ8DOCupG6DK,"Adam Woch & Robert Guzik, Adam Woch, Robert Guzik, Marek Napiórkowski, Bodek Janke",Baião de Gude,3
1zdwLnHyYQAvXEwd5LKnU8,Dizraeli,I See Ghosts,7
3HwPz3OzoXWOEA1yiAIMZo,Cooks But We're Chefs,RoseGold,8
6CZEVA2YFWwn3P41Nxtyio,Melorie Jane,Vir Elsa,0
5TFymZXyf1nub50VQ1Hdlr,Liquid Stella,Vivid,4
4BaXtyWayfOjvGRZQn1wJe,"Suedejazz Collective, LEYLAH",Elyne Road,4
6xSafwQKqlAyUVh7UT3FOC,Jose Miguel,5 Star Overthinker,3
28hQYkZ3uRTXZE1UoRH7CB,QUANZA,FUEGO,8
0NIEDjp3hwEeKetEvqy16x,QUANZA,SAKURA,3
6tdqqYdhKVnsw2lLiE3nYd,"João Caetano, David Mrakpor, Kourosh Kanani, Aref Durvesh, André Dias",Silk Road,3
3FbucvtW24qXXByZFO08u4,"Starwolf, Marcello Cassanelli",Tropical Disco,8
0FE88E5srw7mcCheEmMtBr,"Sol Paradise, GIYA",Kaleidoscope,3
2y8edbaz5VBEMOkzooa6Do,"Eudald Payés, Mabreezee, Lowis",VIBZ,7
2a56hT2gM0f76Dhj6iYwiN,Anthony Bruno,La Boca,0
5fGadEkoXstOnj4HzB8dqS,O.,176,8
013LmCJbycdHLFylzgKwhQ,Jorj Sabio,SABIO,8
2K0iWOM2xNgdTymhkCbYJf,Telemakus,Fluttering,4
1gdRqYvRFwCFor93NpQeZt,"Tremendous Aron, alfrer, Arthur Kohlhaas",Over at Art's,8
0XscqW7XABbfVxLr1Xxy2V,Troker,El Novio - Versión Mariachi,9
346Hiyp2wyMN08fl0z7t79,Jerk,27,0
7HQ1uP9ljzPXe6qgaOlFgc,Bricknasty,Boyfriend,0
0bmdkYQVcRlQQ2VmYtphUI,"Chiminyo, Uniri",Oumuamua,8
5rpzaxhWcVvXVtrrpjvme1,mystery tea.,Lovesick,3
6Rmc0ZAzhESwPH9e5hKdj8,Lucien Johnson,Satellites,3
2my7N8zznV6BICQDkWNK7Z,Orbit Kid,Scorched Earth,0
3QB9XSrhotF0v8tkML3F3r,"Amanda Whiting, PEACH.",Rite of Passage,3
5Lom5Jdjtfe45AJZywRjNi,Louis Matute,Marcovaldo,3
7kTnJ6LGDGLlsLwRGjGTAs,Kosmonauci,OSTATNI,3
6K6RV21WP5Kj0oelvC56kI,SALVALAI,1-0,9
20UgP0t6d6MPeex3FvgV9f,Julieta Eugenio,Stay,0
2ONZE0FG9CkmclhyXtsa2s,Nicole Glover,The Fox,5
327ApgUIoKw0KAe9CSmJzY,"Filipe Rosset, benjamin francis, Noah Denton, phonon, David Binney, Israel Strom, Dave Eggar, Michael Wang, Ben Sutin, Dan Hitchcock",LUA,5
7ptZN3udg7LZzmAcT2p85E,Audrey Powne,From the Fire,5
4ySeqHdrig51vL16wHLND6,Apifera,Theodor Marmalade,8
4EqND1UdBuVqDnuzXw5J11,jazztek,Cosmic Traveler,3
2VIJ6TJoMNc0KeXgrCUSLu,STAR BANDZ,Yea Yea,7
7Mg5CBO37Rifk2RyDJ8fzd,EBK Jaaybo,Boogieman,7
5fNgz0GbFBXhz4RoBNTnQB,Bizzy Crook,Love Language,7
2u0I3ZqpAoj59pfYAfFyTs,Chow Lee,ms.beautiful V,5
483fOSKLspJj5Lk7X7EKt8,Chris Patrick,TAKE TIME FOR MYSELF,7
4FTcKpiMMIxEKoGXPZouKt,"Kiraly Payne, Clarke Reed",Fiendin,8
4JRemRYPQWzqHwtbUChUbX,"Mad Keys, Paris Price, HUE SOUND, Phoelix",WANTS,7
1rrV4ymf3Tp3xuLgB4zCRN,"Cash Cobain, Ice Spice, Bay Swag",Fisherrr - Remix,7
0TySgc2EvCmHohzEdtHBtt,"Slum Village, Brittney Carter",Welcome,3
0uU6wpqMrSe8SuIAJNIje9,RUBII,Jealousy,9
7BUnCxc0dae9HwelFz719W,"Ozer, YGTUT",5 to 10,9
3qOzDtXdWVAVZ0DbJbtgki,"Nascent, Rizz Capolatti, Joseph Chilliams",Before I Leave (feat. Rizz Capolatti & Joseph Chilliams),5
2amwhV87lPg4RXhS1eXkpz,Dear Silas,Out The Way,8
3mMRjaMDZir1leHaOJL5z1,BMG Dmack,In My City,7
1SBOxKzO7BepxapwYn8kmV,"CUZZOS, Jasscole, Milly Mo, BB, Teaawhy, Big I-N-D-O",GOLDMEMBERS,1
7oxvFIDtNVZwekhYPqqVnw,EBK Jaaybo,Probably Cursed,7
0VQ2aPSIMB6t8qS84JYUBE,Loe Shimmy,Let It Out,7
1zdwqn0ADbgixSCOHch1ik,1up Tee,"Accountability, Pt. 2",7
2NHNALfjfVxHjw1Ke1v7ql,Btb Dezz,More Of Yah Love (Mhmm),5
2rNSdZXUM8tgwfV7vYtDiw,"350, Marty, nobigdyl.",Left The Light On,7
3eMdEKCNW3pD2mUuB7Nokk,408 Darwin,Gang Gang,7
6utwQVdK6GvgDSS5mzjkkq,Pote Baby,it is what it is,8
3D7LJWHulSV2vSEyxoyjg0,"Mercury, Vayda, BISKHIT",PERFECT,4
3DEDh62pZq4z5Lc8WkhwuM,Diany Dior,Favorite Lady,7
5WdtKGOyVeiJ3CVcd3mUiH,Johnny Cocoa,Blood In The Air,4
3M9RsAQWcVAR8UN6FYFDD1,Rome HSB,FLU GAME,9
0w0EXHl3oMmHuJphcxjns8,BHM Pezzy,Webbie Flow,7
1fRZBdNsVJZErfgNvtGXbx,Squale,Tellin Em,8
4J0t3Cbz7D3uEkSVlqqe3Q,Grey Gotti,Sumbodie,1
5kpnHcXBVgGRFRfHERO9oK,Money Mu,Why,8
6pZMDwkmvrqt2ubqpLGRQy,Pyrex Pryce,The Last Dance,8
1TLAsyzgnb7la3SkWOMmiG,Namani,Cru,7
1UNMqg1gKDLXUyGszRnMMt,Wynne,Dirt (Poem),0
6neBWc8JXo3T3CRdRFg7zp,"Jynx716, Che Noir",Second Impression,7
30zJ1h4ZvUNsCqLqKek4iL,Kenneth Brother,scary times.,7
4nepgSbu8QPoUSlZU4x5Mf,Kolo,Make A Play,8
1de22v4G6ROGvzSgWEI0hf,Belly Gang Kushington,Doubling Forks,7
65LD6j5Wg5xYnebnrcwaUI,Devin Malik,CANADIAN TUX,7
7tHXd3CsT7VGZAJ5Jkqt61,Nettspend,nothing like uuu,5
43QwyJGbNbW5T0TcrkNlyb,Chris Patrick,ATLANTA INTERLUDE,7
7CoXJX7cNTHcE894jYfTv2,Lil Bean,crazy,8
62zGQLfgceKrMSPmttZmkA,mynameisntjmack,angrylilaccidents,8
2z3lnPXc6ZGTSKE7NogSXC,Chelsea Pastel,Price Going Up,7
6uwZKOAeYxo0E1rNjuMowJ,Young Combo,Somebody can love you,7
5RZAEcZ8G4fLkR11MbB8P0,"Levi Bloom, 408 Darwin",Slideshow,7
35qSZU2iQ0JDGxFCftfaYk,JAYLIEN,Model Y Freestyle,7
7xKOKEyump3QuzGBq3FbEf,Lilo Key,What If,7
5BXIhBaKz8dXy9Ed4gAGNo,HOODLUM,New Cadillac,8
667WXZTbxfMio6VJBoNupr,Tara Lord,S T A R,8
217TmpbCNpVPISJYmAdxlu,"Paris Price, Phoelix, HUE SOUND, Mad Keys",REAL,7
3HADu1xxaiAJpUWJqrVJ7d,"Che Noir, Ransom",Peaches and Herb,9
080ycKBJ1LcOY0Q5UKAGf6,"Al-Doms, Alessandra Salinas",Til My Heart Stops (feat. Alessandra Salinas),7
4a0FB9DqWyo5Bqe7rDteya,"mynameisntjmack, Sol ChYld",proper vertigo,1
6LThhAnu5UpqQwh1cxwDy3,Angelo Mota,omega,7
33u4lROskD2GSckbtsjCVI,tg.blk,gin and wine (ginuwine),1
3VL3aSOA8O3b5iOVBkD9iD,jev.,where's the confetti?,8
1pvCpLYXBn713dHe7cjZVO,PETROS,Even Angels Cry,8
2ITJKfLesLib9xo0hWVT1V,"ODUMODUBLVCK, Cruel Santino, Bella Shmurda","DOG EAT DOG II (feat. Cruel Santino, Bella Shmurda)",4
14NjvajwODFtcJXpkylDlK,"GMF Fatboy, Big Yavo",Door Dash,7
5C8cY2KHU4yApUb2Y84C6e,Tfemi,4,7
6hmlCu7SfKUjHVP1BxcqoJ,BHM Pezzy,Messy,7
34iKaFipIoGQ0XFePP7x2J,DB.Boutabag,Put The Bag First,1
0MF9Ou33Xrn2bcGio8QKvM,R2R MOE,Masterpiece,5
0eXkUXr4wJ3Orruk8S1cpW,Paris Texas,girls like drugs,8
3O1RSNl5EAowVuhrn1VQt3,Bizzy Crook,None of My Business Beloved,9
5LDfQCmBF4gkFtjzNWCKDS,Anycia,ATM,7
7KRS5ZwB8w1Y0pbQPcoH0V,"YGTUT, Young Nudy",BEADY BEED,7
2FVr7l3wYO2y1jIkH5va2o,"C Stunna, Skrilla",Curtis Jackson,7
1cQWY7njTuPQ3Z9UIoVUB4,"Wynne, WowGr8",Cut & Paste,7
4Q0r5VG1yRm7zOfocZ6PV9,"Lisha G, Trini Viv",Get Silly,7
3w180TEfTfsAKgA7oIPY0E,Nilüfer,Kara Gözünün Hasretinden,8
7DSAEUvxU8FajXtRloy8M0,Miley Cyrus,Flowers,9
6VObnIkLVruX4UVyxWhlqm,Adele,Skyfall,3
0vaxYDAuAO1nPolC6bQp7V,KISS OF LIFE,Midas Touch,4
1iIJtD9hkzw4ZHfR7ND9yb,BINI,"Salamin, Salamin",4
1yvMUkIOTeUNtNWlWRgANS,Sia,Unstoppable,5
1xzi1Jcr7mEi9K2RfzLOqS,Beyoncé,CUFF IT,4
1uy2DsaTtdBO9jBo7KBLWE,Nabila Taqiyyah,Ku Ingin Pisah,0
6ERs9uORCo1MfV0m9ixCuv,YUQI,FREAK,4
6OeMRweMBxOOsH0jRZZcHB,Marina Spanou,Taxidi,8
4zQuwW24dweWcaX0fEJkP2,Amy Winehouse,You Know I'm No Good,4
1qQBmFKklewJcXs2RKDiyJ,Julia Pośnik,niepoprawny numer,5
2VTLUKd4CbW14uKI973vl4,De Fam,Alamak Raya Lagi!,8
2II03llydk4YnkBBvoYB3B,Madonna,Frozen,0
4qQDJp46yZj6xz8mwq91v7,Andia,De la dela,8
0I3cUqffwmH2mMUHIfpC0l,Barbra Streisand,Memory,0
3Ooy6ekh20PiZPWW4qSUSY,"Haris Alexiou, LEX",Fyge - Reworks,3
4NUMMY9FHZZ66mPHdcoASO,"Sukriti Kakar, Prakriti Kakar, Abhijay Sharma",Saath Tere,0
5fDaVlO4UbfxPro5AlYtfM,Rozalén,Llévame,4
4NlDnuMvtVNnFLqZWxsOwq,"Daria ze Śląska, Czarny HIFI",Mainstream,7
5bYvn1VEE4f4kjug81vwmE,Arooj Aftab,Raat Ki Rani,3
4vE41pPfsf0KhYiHZdu6Ll,Vicky Chen,最美的光芒,4
4WNgrWP3GAFdrL4agNMryF,Mina,"Ancora, Ancora, Ancora - 2001 Remaster",8
1fs0B7vCAE5dlURxGjemaz,"Charly Gynn, Dj Drewther",La Favorita,4
4nP7xWXJh7qzszFlUDpVPx,Satine Zaneta,Selamanya,8
4r7sb62uw7njf1L0lLnaq7,María Escarmiento,Pretty girl swag,4
6gf4b3P4vkIdPS6fIywImQ,Ella Chen,別再留下,0
45D2eYiMaCKXGBIaDdepqV,"ajsa luna, ANUBII$, Beton.Hofi",Illeg*lis party,8
75aFeZA5ZnaJ3lBAa3Kugz,Jana Kirschner,Malá zem,3
0J7jhgo9b25MiltPJ4xdhy,"Nena, CAROLINA DE DEUS",Lembras-te de mim? (feat. Carolina de Deus),0
07jwBjAFkTaUz4FMwoQISV,"DESI TRILL, Natania, Shalmali Kholgade, Subhi","Mumbai Magic (feat. Natania, Subhi & Shalmali Kholgade)",9
4bRmlxIFjwicz4OvXHRDMD,Haven,Ride or Die,4
7lTWTesY1sXVIYjJaCoyIy,"Thu Phương, Huyền Baby, Trang Pháp, Ninh Dương Lan Ngọc, Diệu Nhi",Mashup: Hoa Nở Không Màu & Bông Hoa Đẹp Nhất,8
38bpdoavxRTydgisUpZFL1,Fyeqoodgurl,Now Or Never,3
6rwu6PTeXa9zyGzYameOWf,Marisa Liz,Por Amor,0
6yBpBsHVcuKsmTlZbZWwA6,Vincy Chan,撞到正,5
2OtTD3gAHMkPKZK9BHZQ7p,REHMA,HYPNOTIC,8
1fAcoiGYJt2mOcc5WFYvS6,Paulina,Gond,8
2KgrSqrURqF9m3w1y0ezaN,Pyra,wet,8
2MKUKzxL3U4bZ12QYhRS4i,Tamara Kramar,Sunflower,4
1U4GL7t6R83118Ltn6xcYJ,Nirmala Maghani,Koyal,3
48dGspOoVv7a9HtHSgPQuh,Jasmine Kelly,stupidlittlegirl,0
6hW42BTqdjKtloHYOHTxlD,Haris Alexiou,Minoraki,3
5D34wRmbFS29AjtTOP2QJe,Ariana Grande,"yes, and?",9
4DHcnVTT87F0zZhRPYmZ3B,Miley Cyrus,Flowers,9
27tNWlhdAryQY04Gb2ZhUI,Katy Perry,Roar,8
6Uj1ctrBOjOas8xZXGqKk4,Doja Cat,Woman,8
0sb8ClU3CLoNblxkpmOKzA,Ava Max,Maybe You’re The Problem,5
4wBA24GuWqlFfZ6uL65aXP,Demi Lovato,Confident,9
6D60klaHqbCl9ySc8VcRss,Kelly Clarkson,Stronger (What Doesn't Kill You),9
0YHUITU3w6ws1v8ehT264g,Little Mix,Shout Out to My Ex,9
1kuGVB7EU95pJObxwvfwKS,Olivia Rodrigo,vampire,5
6dgUya35uo964z7GZXM07g,Sabrina Carpenter,Nonsense,4
3ZFTkvIE7kyPt6Nu3PEa7V,"Shakira, Wyclef Jean",Hips Don't Lie (feat. Wyclef Jean),8
6I9VzXrHxO9rA9A5euc8Ak,Britney Spears,Toxic,8
6HU7h9RYOaPRFeh0R3UeAr,Olivia Rodrigo,deja vu,5
2VxeLyX666F8uXCJ0dZF8B,"Lady Gaga, Bradley Cooper",Shallow,0
1KGi9sZVMeszgZOWivFpxs,TLC,No Scrubs,8
75c2zaSdDBSX0A8Jyvm4fO,Isabel LaRosa,older,8
3MjUtNVVq3C8Fn0MP3zhXa,Britney Spears,...Baby One More Time,8
4ZtFanR9U6ndgddUvNcjcG,Olivia Rodrigo,good 4 u,5
0SiywuOBRcynK0uKGWdCnn,Lady Gaga,Bad Romance,9
6lanRgr6wXibZr8KgzXxBl,Christina Perri,a thousand years,0
2Fxmhks0bxGSBdJ92vM42m,Billie Eilish,bad guy,7
5xEM5hIgJ1jjgcEBfpkt2F,Avril Lavigne,Complicated,4
43iIQbw5hx986dUEZbr3eN,Laufey,From The Start,0
3IX0yuEVvDbnqUwMBB3ouC,Olivia Rodrigo,bad idea right?,4
1Je1IMUlBXcx1Fz0WE7oPT,Spice Girls,Wannabe,4
2vwlzO0Qp8kfEtzTsCXfyE,Miley Cyrus,Wrecking Ball,0
6naxalmIoLFWR0siv8dnQQ,Britney Spears,Oops!...I Did It Again,8
6FZDfxM3a3UCqtzo5pxSLZ,Halsey,Without Me,4
2ekn2ttSfGqwhhate0LSR0,Dua Lipa,New Rules,8
0Oqc0kKFsQ6MhFOLBNZIGX,Lana Del Rey,Doin' Time,8
35mvY5S1H3J2QZyna3TFe0,Ariana Grande,positions,9
23L5CiUhw2jV1OIMwthR3S,"Martin Garrix, Bebe Rexha",In the Name of Love,1
0jWgAnTrNZmOGmqgvHhZEm,4 Non Blondes,What's Up?,9
0laYHRpNTS6i8FXdupHkJ4,Selena Gomez & The Scene,Love You Like A Love Song,8
3lGMtkONrZdJ8kTCg6KIFf,Natalia Lafourcade,Hasta la Raíz,9
7H6ev70Weq6DdpZyyTmUXk,Destiny's Child,Say My Name,8
3YJJjQPAbDT7mGpX3WtQ9A,SZA,Good Days,1
0gplL1WMoJ6iYaPgMCL0gX,Adele,Easy On Me,0
3e9HZxeyfWwjeyPAMmWSSQ,Ariana Grande,"thank u, next",9
7EQGXaVSyEDsCWKmUcfpLk,Kesha,Die Young,8
5JLv62qFIS1DR3zGEcApRt,Katy Perry,Wide Awake,5
4l0Mvzj72xxOpRrp6h8nHi,Selena Gomez,Lose You To Love Me,0
58HvfVOeJY7lUuCqF0m3ly,Elley Duhé,MIDDLE OF THE NIGHT,5
4esOae7i4rqTbAu9o5Pxco,Alicia Keys,Girl on Fire,4
0JiY190vktuhSGN6aqJdrt,P!nk,So What,8
2lnzGkdtDj5mtlcOW2yRtG,Shakira,"Whenever, Wherever",8
0puf9yIluy9W0vpMEUoAnN,"Jessie J, Ariana Grande, Nicki Minaj",Bang Bang,8
3850dYVgOFIXJh5U4BFEWH,Madonna,Hung Up,8
5R8dQOPq8haW94K7mgERlO,Lady Gaga,Poker Face,9
3Vi5XqYrmQgOYBajMWSvCi,Doja Cat,Need to Know,9
5Q0Nhxo0l2bP3pNjpGJwV1,Miley Cyrus,Party In The U.S.A.,8
6AQbmUe0Qwf5PZnt4HmTXv,"PinkPantheress, Ice Spice",Boy's a liar Pt. 2,4
7wZUrN8oemZfsEd1CGkbXE,Leona Lewis,Bleeding Love,4
2goLsvvODILDzeeiT4dAoR,Cher,Believe,4
4DpNNXFMMxQEKl7r0ykkWA,Melanie Martinez,Play Date,4
7uKcScNXuO3MWw6LowBjW1,"Ciara, Missy Elliott","One, Two Step (feat. Missy Elliott)",8
6xkryXuiZU360Lngd4sx13,Mariah Carey,Fantasy,4
41WQUSINanQHfhfKpFDsms,Miley Cyrus,Used To Be Young,9
12KUFSHFgT0XCoiSlvdQi4,"Ariana Grande, Zedd",Break Free,8
4fouWK6XVHhzl78KzQ1UjL,GAYLE,abcdefu,9
4iZ4pt7kvcaH6Yo8UoZ4s2,SZA,Snooze,5
0WIv5qV41y6YjjB9V1biuC,Muni Long,Made For Me,8
0W4NhJhcqKCqEP2GIpDCDq,Keyshia Cole,Love,4
4pAl7FkDMNBsjykPXo91B3,Rihanna,Needed Me,7
3XVBdLihbNbxUwZosxcGuJ,Alicia Keys,If I Ain't Got You,0
1Hv1VTm8zeOeybub15mA2R,Sade,Smooth Operator - Single Version,8
2pg2TiYo9Rb8KeB5JjP7jS,"Jhené Aiko, Swae Lee",Sativa,1
14SaZBTjxlorHJQxXh01Hu,"Summer Walker, Drake",Girls Need Love (with Drake) - Remix,7
4nFrcGM7MY1mpoQCC7Kefj,Tems,Me & U,4
0q75NwOoFiARAVp4EXU4Bs,"SZA, Travis Scott",Love Galore (feat. Travis Scott),9
7s25THrKz86DM225dOYwnr,Aretha Franklin,Respect,9
4PEGwWH4tL6H7dGl4uVSPg,Sade,Like a Tattoo,3
2ktg2oZDyFAX3iY1QNkXl5,Summer Walker,Session 32,0
6zMUIb4uce1CzpbjR3vMdN,Ashanti,Foolish,9
3gsCAGsWr6pUm1Vy7CPPob,Roberta Flack,Killing Me Softly With His Song,3
7DswEZZthZ6piQpL25qGAM,Victoria Monét,On My Mama,8
2mzM4Y0Rnx2BDZqRnhQ5Q6,Tems,Free Mind,0
3LmvfNUQtglbTrydsdIqFU,Mariah Carey,We Belong Together,9
4iuNZTcvT9diFySSzVsnVS,Fantasia,When I See U,4
3nXrCAE44KlevAkQB2XWcN,Teyana Taylor,Gonna Love Me,7
6pWzCKTrKrwbUPzY8RLCoP,Ashanti,Rock Wit U (Awww Baby),8
3dFwpxh2yH7C7p9BGEKLVB,"Ciara, Petey Pablo",Goodies (feat. Petey Pablo),8
3SnGymj6ijE2iuUfWxLo1q,Diana Ross,I'm Coming Out,4
3c6afiysmB7OnxQzzSqRfD,Tamia,So Into You,8
5dXWFMwD7I7zXsInONVl0H,SZA,I Hate U,3
6gdhHMWUv1pvkOHqCUGvCp,Aaliyah,One In A Million,8
63wx9vdskaXbYxyDx4oJCZ,"Jhené Aiko, H.E.R.",B.S. (feat. H.E.R.),8
4kOfxxnW1ukZdsNbCKY9br,Tina Turner,What's Love Got to Do with It,9
5K09WxKdlkroDyEVyOSySy,Aretha Franklin,(You Make Me Feel Like) A Natural Woman,0
53Za5vyGc1x7GxgJVRjRKc,"Rufus, Chaka Khan",Ain't Nobody,8
1mnqraQ8oV8MX92rdOFLWW,Amerie,1 Thing,7
3FImu2LpSuH6gDHBuFgIbS,Snoh Aalegra,DO 4 LOVE,3
7MQywXGHEev7JmwwIzMcao,Faith Evans,Love Like This,9
0At2qAoaVjIwWNAqrscXli,Ella Mai,Boo'd Up,8
6LGwYMXXgURfaequXipzHx,Alicia Keys,You Don't Know My Name,5
0qvlhVNm7L5IWabWF5hlEL,Aaliyah,Rock The Boat,4
29rQJydAlO0uMyWvRIZxQg,Janet Jackson,That's The Way Love Goes,4
47s5hKfwGXliAAB8wKMiNo,Cleo Sol,When I'm in Your Arms,9
58FUwmyGUqkt53YPUcm7cJ,"Keri Hilson, Kanye West, Ne-Yo",Knock You Down,5
0Aa3g9EQoPNt6PiKjaUeb7,H.E.R.,Every Kind Of Way,0
1oFiPGBafH9Woo9AMwgBSl,Chaka Khan,I'm Every Woman,8
2vXgyN14LX2zl7JEASw242,"Normani, Cardi B",Wild Side (feat. Cardi B),8
7i7UIbm5E0DD7aSOYvwp2v,"Ciara, Ludacris",Oh (feat. Ludacris),4
4eDCsyIHTSu3cQZ5wDIyP7,702,Get It Together,0
6ufcuVInt0ocHrUimDjGlb,Beyoncé,PLASTIC OFF THE SOFA,1
3tZm76otWH20xzJC7icHCk,Angie Stone,Wish I Didn't Miss You,4
5lWRaa0fBxDE5yU91npPq7,No Doubt,Just A Girl,9
7HdXRMw14roDx2a0COWk3M,Paramore,This Is Why,9
1m9saE7zpF33TxI19j57UN,Stevie Nicks,Edge of Seventeen,9
6pPWRBubXOBAHnjl5ZIujB,Tina Turner,The Best,9
2lE7oRoKssULAtbWViL385,Alanis Morissette,Hand in My Pocket - 2015 Remaster,9
7xdHw4C522RbsxHL9KD9L6,Florence + The Machine,Choreomania,9
1YocvD67rXtMiItLFRXIbD,Blondie,Hanging On The Telephone - Remastered,8
29d0nY7TzCoi22XBqDQkiP,Kate Bush,Running Up That Hill (A Deal With God) - 2018 Remaster,3
6urCAbunOQI4bLhmGpX7iS,No Doubt,Don't Speak,8
38bHLl4pznhxzRJLuw1OA7,Heart,Barracuda,8
1UF0LHvbTWrgVuQOBiAIYP,The Cranberries,Zombie,5
2gpffYGJGvhgqgA0Aw8wKi,Evanescence,Bring Me To Life,5
4XRvI0XtqdOGYeC36VkbwA,Metric,All Comes Crashing,8
1QaJWSCk3UMKLotnPCIHh1,Pretenders,Brass in Pocket - 2006 Remaster,4
5XrfFo0JFOnWD9ZMNXGkQh,Sheryl Crow,If It Makes You Happy,4
6kvoHl80mfCVTv7XnZkjQn,Roxette,"It Must Have Been Love - From the Film ""Pretty Woman""",4
2RWraN4ZkuqjcNQAlBNGEH,Janis Joplin,Piece of My Heart,5
1IsGA5ceSC4a5nxgAEYnQd,Garbage,Only Happy When It Rains,8
0XyjtybwqSdqMAFfBEkmZf,Bikini Kill,Rebel Girl,8
3m2Zd230K68bC4Qe961d9p,PJ Harvey,Rid Of Me,8
1300POeOaj8qho30FRHjgf,Tori Amos,Cornflake Girl,4
0JX23XA8E7aN1Chj32kgVn,"Yeah Yeah Yeahs, Perfume Genius",Spitting Off the Edge of the World,9
2qTy3hGSbxoSenKmlKGHFw,St. Vincent,Los Ageless,8
5crY7axm3GejOxy5PsnnPk,The Last Dinner Party,Nothing Matters,9
7cdnq45E9aP2XDStHg5vd7,The Runaways,Cherry Bomb,4
51m0PrZokFZNk5b5xptyzC,The Breeders,Cannonball,9
0nys6GusuHnjSYLW0PYYb7,Wet Leg,Chaise Longue,4
0wQKKPy050lguUxlKvHIi5,Wolf Alice,Smile,4
6ISZ6sKcNBdYJS7XYHm5cV,The Pretty Reckless,Death By Rock And Roll,9
7mJycBkeGO6rBA2zIQsP5t,Dorothy,Black Sheep,4
0ByTfwoYWdom6GlQ9BIdv2,"Demi Lovato, Royal & the Serpent",EAT ME (feat. Royal & the Serpent),8
1EQFOouqdKYdpbNoOHRVO2,GAYLE,abcdefu (angrier),9
5qMq8ITRVuTwqd2pDL0gff,WILLOW,<maybe> it's my fault,5
645Exr2lJIO45Guht3qyIa,"HAIM, Taylor Swift",Gasoline (feat. Taylor Swift),8
2V4Bc2I962j7acQj1N0PiQ,Hole,Celebrity Skin,4
0uuxAXS1X7kH0WjC0nD6q9,YONAKA,By The Time You're Reading This,9
4hvCxgioUiT85MCgfIhDP3,Spiritbox,Too Close / Too Late,5
09XBDPqHnevLn54rpRMjkZ,Halestorm,The Steeple,5
3XRknZ0U5NKW8r5g44ptA6,Nova Twins,Antagonist,4
2Yyf3awGJQnm70qSVoA9In,PVRIS,GODDESS,4
1upVvXlWQUwAPuLN3oh8lk,beabadoobee,Talk,9
2ZdEHxr2L0Dj5zJOdt3Dql,Pale Waves,Jealousy,4
1seLWPX7HzMY1FZ4lrGXuD,Wisp,See you soon,8
5Ng6UbryNd3eds2zQk9MUf,Siouxsie and the Banshees,Spellbound,1
1YdCuoPvDDVyHa3YomPb1B,Sleater-Kinney,Dig Me Out,5
1g8becOwXRFEkYukY94L99,Brittany Howard,What Now,8
0vAGNjNpJhjZTxvtcGeAib,Brandi Carlile,Broken Horses,8
1iOJzlWm2p8NOFYVHGGgq1,Liz Phair,Never Said - 2018 Remaster,1
0KmC4jFH8axcJqKvOTBXeX,"Bully, Soccer Mommy",Lose You (feat. Soccer Mommy),5
3CsJjIyl2Y6jz08DUuMMz8,Mannequin Pussy,I Got Heaven,5
1D8gAw88OF911utrFnVQdM,Blondshell,Veronica Mars,5
3kYWrBoFBQGctF0UwgP8N1,The Distillers,Drain the Blood,5
0KJWZbtuvIdjal4URuxuPX,K.Flay,Carsick,5
6p5duPGjAdVYLq2kOGXYUD,Amira Elfeky,Tonight (demo),5
4PDJDIdWxNN1AlnbrKkoPf,Crawlers,Come Over (Again),9
0SqZvFpQbApABMTzwQ4rXh,Charlotte Sands,blindspot,1
7fri3wodaEszuJBZcGB4VF,Amyl and The Sniffers,Hertz,5
5hfu9r4JcERCBwimhrPIUN,Soccer Mommy,Feel It All The Time,9
1RKP6D6QvUStrPP5TvPnXA,The Aces,Always Get This Way,5
7MeP128gHh4GyTMoGUiZlt,LØLØ,u turn me on (but u give me depression),9
1rm34PzaavebSDelHPDmYy,"Stand Atlantic, Royal & the Serpent",pity party (feat. Royal & the Serpent),9
1ePGHhSQ9jkLrB21899YOa,Royal & the Serpent,Love Abuser (Save Me),5
1dxx2lYR9cBgd3ULMG3Pc9,"Scene Queen, MOTHICA",The Rapture (but it’s Pink) [feat. Mothica],8
7mjUp08YJ4V2U732WBYPAi,Laura Jane Grace,Hole In My Head,5
2yH6eL6f1Ada5MnmNpiPbr,Against The Current,blindfolded,8
